state_code,county_code,date_local,site_address,pm_25_ug_m3,pm25_aqi
47,65,2/10/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,2/10/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,2/10/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,2/10/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,2/10/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",5.9,25
47,65,2/10/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",5.9,25
47,65,2/10/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",5.9,25
47,65,2/10/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",5.9,25
47,65,2/9/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6,48
47,65,2/9/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6,48
47,65,2/9/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6,48
47,65,2/9/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6,48
47,65,2/9/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6,48
47,65,2/9/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6,48
47,65,2/9/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6,48
47,65,2/9/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6875,
47,65,2/9/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.6875,
47,65,2/8/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.5,54
47,65,2/8/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.5,54
47,65,2/8/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.5,54
47,65,2/8/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.5,54
47,65,2/8/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.5,54
47,65,2/8/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.5,54
47,65,2/8/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.5,54
47,65,2/8/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.575,
47,65,2/8/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.575,
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,9.6,40
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,9.6,40
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,9.6,40
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,9.6,40
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.095833,
47,65,2/7/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.095833,
47,65,2/6/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,16.6,60
47,65,2/6/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,16.6,60
47,65,2/6/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,16.6,60
47,65,2/6/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,16.6,60
47,65,2/6/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,16.6,60
47,65,2/6/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,16.6,60
47,65,2/6/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,16.6,60
47,65,2/6/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,16.633333,
47,65,2/6/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,16.633333,
47,65,2/5/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.9,45
47,65,2/5/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.9,45
47,65,2/5/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.9,45
47,65,2/5/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.9,45
47,65,2/5/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.9,45
47,65,2/5/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.9,45
47,65,2/5/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.9,45
47,65,2/5/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.916667,
47,65,2/5/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.916667,
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,7.5,31
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,7.5,31
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,7.5,31
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,7.5,31
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.5,35
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.5,35
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.5,35
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.5,35
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.5,35
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.5,35
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.5,35
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.570833,
47,65,2/4/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.570833,
47,65,2/3/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,2/3/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,2/3/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,2/3/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,2/3/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,2/3/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,2/3/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,2/3/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.233333,
47,65,2/3/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.233333,
47,65,2/2/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,4.5,19
47,65,2/2/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,4.5,19
47,65,2/2/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,4.5,19
47,65,2/2/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,4.5,19
47,65,2/2/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,4.5,19
47,65,2/2/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,4.5,19
47,65,2/2/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,4.5,19
47,65,2/2/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,4.5,
47,65,2/2/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,4.5,
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.8,37
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.8,37
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.8,37
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.8,37
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.4,43
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.4,43
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.4,43
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.4,43
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.4,43
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.4,43
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.4,43
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.4625,
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.4625,
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.3,35
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.3,35
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.3,35
47,65,2/1/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.3,35
47,65,2/1/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",6.7,28
47,65,2/1/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",6.7,28
47,65,2/1/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",6.7,28
47,65,2/1/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",6.7,28
47,65,1/31/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.3,56
47,65,1/31/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.3,56
47,65,1/31/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.3,56
47,65,1/31/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.3,56
47,65,1/31/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.3,56
47,65,1/31/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.3,56
47,65,1/31/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.3,56
47,65,1/31/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.3625,
47,65,1/31/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.3625,
47,65,1/30/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/30/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/30/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/30/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/30/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/30/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/30/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/30/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.895833,
47,65,1/30/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.895833,
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.5,23
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.5,23
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.5,23
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.5,23
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.8,28
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.833333,
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.833333,
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,1/29/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.2,22
47,65,1/29/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",5.2,22
47,65,1/29/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",5.2,22
47,65,1/29/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",5.2,22
47,65,1/29/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",5.2,22
47,65,1/28/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.7,45
47,65,1/28/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.7,45
47,65,1/28/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.7,45
47,65,1/28/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.7,45
47,65,1/28/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.7,45
47,65,1/28/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.7,45
47,65,1/28/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.7,45
47,65,1/28/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.7,
47,65,1/28/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.7,
47,65,1/27/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14,55
47,65,1/27/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14,55
47,65,1/27/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14,55
47,65,1/27/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14,55
47,65,1/27/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14,55
47,65,1/27/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14,55
47,65,1/27/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14,55
47,65,1/27/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.070833,
47,65,1/27/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.070833,
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.4,52
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.4,52
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.4,52
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.4,52
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.4,54
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.4,54
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.4,54
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.4,54
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.4,54
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.4,54
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.4,54
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.429167,
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.429167,
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.8,49
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.8,49
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.8,49
47,65,1/26/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.8,49
47,65,1/26/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",13.1,53
47,65,1/26/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",13.1,53
47,65,1/26/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",13.1,53
47,65,1/26/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",13.1,53
47,65,1/25/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.4,35
47,65,1/25/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.4,35
47,65,1/25/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.4,35
47,65,1/25/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.4,35
47,65,1/25/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.4,35
47,65,1/25/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.4,35
47,65,1/25/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.4,35
47,65,1/25/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.454167,
47,65,1/25/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,8.454167,
47,65,1/24/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.6,23
47,65,1/24/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.6,23
47,65,1/24/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.6,23
47,65,1/24/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.6,23
47,65,1/24/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.6,23
47,65,1/24/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.6,23
47,65,1/24/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.6,23
47,65,1/24/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.6375,
47,65,1/24/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.6375,
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,2.8,12
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,2.8,12
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,2.8,12
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,2.8,12
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,3.9,16
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,3.9,16
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,3.9,16
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,3.9,16
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,3.9,16
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,3.9,16
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,3.9,16
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,3.925,
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,3.925,
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,2.6,11
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,2.6,11
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,2.6,11
47,65,1/23/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,2.6,11
47,65,1/23/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",2.8,12
47,65,1/23/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",2.8,12
47,65,1/23/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",2.8,12
47,65,1/23/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",2.8,12
47,65,1/22/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.3,58
47,65,1/22/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.3,58
47,65,1/22/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.3,58
47,65,1/22/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.3,58
47,65,1/22/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.3,58
47,65,1/22/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.3,58
47,65,1/22/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.3,58
47,65,1/22/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.320833,
47,65,1/22/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.320833,
47,65,1/21/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.5,58
47,65,1/21/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.5,58
47,65,1/21/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.5,58
47,65,1/21/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.5,58
47,65,1/21/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.5,58
47,65,1/21/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.5,58
47,65,1/21/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.5,58
47,65,1/21/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.5375,
47,65,1/21/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,15.5375,
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.7,54
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.7,54
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.7,54
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13.7,54
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.7,56
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.7,56
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.7,56
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.7,56
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.7,56
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.7,56
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.7,56
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.791667,
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,14.791667,
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13,53
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13,53
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13,53
47,65,1/20/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,13,53
47,65,1/20/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",10.1,42
47,65,1/20/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",10.1,42
47,65,1/20/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",10.1,42
47,65,1/20/2018,"1517 TOMBRAS AVENUE, EAST RIDGE",10.1,42
47,65,1/19/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.1,46
47,65,1/19/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.1,46
47,65,1/19/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.1,46
47,65,1/19/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.1,46
47,65,1/19/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.1,46
47,65,1/19/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.1,46
47,65,1/19/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.1,46
47,65,1/19/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.1,
47,65,1/19/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.1,
47,65,1/18/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.2,51
47,65,1/18/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.2,51
47,65,1/18/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.2,51
47,65,1/18/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.2,51
47,65,1/18/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.2,51
47,65,1/18/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.2,51
47,65,1/18/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.2,51
47,65,1/18/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.258333,
47,65,1/18/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,12.258333,
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.1,42
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.1,42
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.1,42
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.1,42
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10,42
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.05,
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,10.05,
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,9.8,41
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,9.8,41
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,9.8,41
47,65,1/17/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,9.8,41
47,65,1/16/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11,46
47,65,1/16/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11,46
47,65,1/16/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11,46
47,65,1/16/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11,46
47,65,1/16/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11,46
47,65,1/16/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11,46
47,65,1/16/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11,46
47,65,1/16/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.041667,
47,65,1/16/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.041667,
47,65,1/15/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.2,47
47,65,1/15/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.2,47
47,65,1/15/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.2,47
47,65,1/15/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.2,47
47,65,1/15/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.2,47
47,65,1/15/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.2,47
47,65,1/15/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.2,47
47,65,1/15/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.254167,
47,65,1/15/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,11.254167,
47,65,1/14/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.7,24
47,65,1/14/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.7,24
47,65,1/14/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.7,24
47,65,1/14/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,5.7,24
47,65,1/14/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,1/14/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,1/14/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,1/14/2018,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
